trajectory_ID	taxon	abundance	time	type
2	M1	0.025191	7.4	simulation
2	M1	0.026073	7.5	simulation
2	M1	0.026977	7.6	simulation
2	M1	0.027898	7.7	simulation
2	M1	0.02886	7.8	simulation
2	M1	0.029852	7.9	simulation
2	M1	0.030875	8	simulation
2	M1	0.031921	8.1	simulation
2	M1	0.032982	8.2	simulation
2	M1	0.034089	8.3	simulation
2	M1	0.035218	8.4	simulation
2	M1	0.036394	8.5	simulation
2	M1	0.037559	8.6	simulation
2	M1	0.038806	8.7	simulation
2	M1	0.040028	8.8	simulation
2	M1	0.041342	8.9	simulation
2	M1	0.042706	9	simulation
2	M1	0.044042	9.1	simulation
2	M1	0.045394	9.2	simulation
2	M1	0.046844	9.3	simulation
2	M1	0.048328	9.4	simulation
2	M1	0.049857	9.5	simulation
2	M1	0.05142	9.6	simulation
2	M1	0.053022	9.7	simulation
2	M1	0.054587	9.8	simulation
2	M1	0.056243	9.9	simulation
2	M1	0.058	10	simulation
2	M1	0.059825	10.1	simulation
2	M1	0.061581	10.2	simulation
2	M1	0.063423	10.3	simulation
2	M1	0.065254	10.4	simulation
2	M1	0.06717	10.5	simulation
2	M1	0.069105	10.6	simulation
2	M1	0.070987	10.7	simulation
2	M1	0.072859	10.8	simulation
2	M1	0.074963	10.9	simulation
2	M1	0.077037	11	simulation
2	M1	0.079081	11.1	simulation
2	M1	0.081315	11.2	simulation
2	M1	0.083548	11.3	simulation
2	M1	0.08567	11.4	simulation
2	M1	0.087793	11.5	simulation
2	M1	0.089956	11.6	simulation
2	M1	0.092345	11.7	simulation
2	M1	0.094583	11.8	simulation
2	M1	0.096727	11.9	simulation
2	M1	0.098988	12	simulation
2	M2	0	1	simulation
2	M2	0	1.1	simulation
2	M2	0	1.2	simulation
2	M2	0	1.3	simulation
2	M2	0	1.4	simulation
2	M2	0	1.5	simulation
2	M2	0	1.6	simulation
2	M2	0	1.7	simulation
2	M2	0	1.8	simulation
2	M2	0	1.9	simulation
2	M2	0	2	simulation
2	M2	0	2.1	simulation
2	M2	0	2.2	simulation
2	M2	0	2.3	simulation
2	M2	0	2.4	simulation
2	M2	0	2.5	simulation
2	M2	0	2.6	simulation
2	M2	0	2.7	simulation
2	M2	0	2.8	simulation
2	M2	0	2.9	simulation
2	M2	0	3	simulation
2	M2	0	3.1	simulation
2	M2	0	3.2	simulation
2	M2	0	3.3	simulation
2	M2	0	3.4	simulation
2	M2	0	3.5	simulation
2	M2	0	3.6	simulation
2	M2	0	3.7	simulation
2	M2	0	3.8	simulation
2	M2	0	3.9	simulation
2	M2	0	4	simulation
2	M2	0	4.1	simulation
2	M2	0	4.2	simulation
2	M2	0	4.3	simulation
2	M2	0	4.4	simulation
2	M2	0	4.5	simulation
2	M2	0	4.6	simulation
2	M2	0	4.7	simulation
2	M2	0	4.8	simulation
2	M2	0	4.9	simulation
2	M2	0	5	simulation
2	M2	0	5.1	simulation
2	M2	0	5.2	simulation
2	M2	0	5.3	simulation
2	M2	0	5.4	simulation
2	M2	0	5.5	simulation
2	M2	0	5.6	simulation
2	M2	0	5.7	simulation
2	M2	0	5.8	simulation
2	M2	0	5.9	simulation
2	M2	0	6	simulation
2	M2	0	6.1	simulation
2	M2	0	6.2	simulation
2	M2	0	6.3	simulation
2	M2	0	6.4	simulation
2	M2	0	6.5	simulation
2	M2	0	6.6	simulation
2	M2	0	6.7	simulation
2	M2	0	6.8	simulation
2	M2	0	6.9	simulation
2	M2	0	7	simulation
2	M2	0	7.1	simulation
2	M2	0	7.2	simulation
2	M2	0	7.3	simulation
2	M2	0	7.4	simulation
2	M2	0	7.5	simulation
2	M2	0	7.6	simulation
2	M2	0	7.7	simulation
2	M2	0	7.8	simulation
2	M2	0	7.9	simulation
2	M2	0	8	simulation
2	M2	0	8.1	simulation
2	M2	0	8.2	simulation
2	M2	0	8.3	simulation
2	M2	0	8.4	simulation
2	M2	0	8.5	simulation
2	M2	0	8.6	simulation
2	M2	0	8.7	simulation
2	M2	0	8.8	simulation
2	M2	0	8.9	simulation
2	M2	0	9	simulation
2	M2	0	9.1	simulation
2	M2	0	9.2	simulation
2	M2	0	9.3	simulation
2	M2	0	9.4	simulation
2	M2	0	9.5	simulation
2	M2	0	9.6	simulation
2	M2	0	9.7	simulation
2	M2	0	9.8	simulation
2	M2	0	9.9	simulation
2	M2	0	10	simulation
2	M2	0	10.1	simulation
2	M2	0	10.2	simulation
2	M2	0	10.3	simulation
2	M2	0	10.4	simulation
2	M2	0	10.5	simulation
2	M2	0	10.6	simulation
2	M2	0	10.7	simulation
2	M2	0	10.8	simulation
2	M2	0	10.9	simulation
2	M2	0	11	simulation
2	M2	0	11.1	simulation
2	M2	0	11.2	simulation
2	M2	0	11.3	simulation
2	M2	0	11.4	simulation
2	M2	0	11.5	simulation
2	M2	0	11.6	simulation
2	M2	0	11.7	simulation
2	M2	0	11.8	simulation
2	M2	0	11.9	simulation
2	M2	0	12	simulation
2	M3	0	1	simulation
2	M3	0	1.1	simulation
2	M3	0	1.2	simulation
2	M3	0	1.3	simulation
2	M3	0	1.4	simulation
2	M3	0	1.5	simulation
2	M3	0	1.6	simulation
2	M3	0	1.7	simulation
2	M3	0	1.8	simulation
2	M3	0	1.9	simulation
2	M3	0	2	simulation
2	M3	0	2.1	simulation
2	M3	0	2.2	simulation
2	M3	0	2.3	simulation
2	M3	0	2.4	simulation
2	M3	0	2.5	simulation
2	M3	0	2.6	simulation
2	M3	0	2.7	simulation
2	M3	0	2.8	simulation
2	M3	0	2.9	simulation
2	M3	0	3	simulation
2	M3	0	3.1	simulation
2	M3	0	3.2	simulation
2	M3	0	3.3	simulation
2	M3	0	3.4	simulation
2	M3	0	3.5	simulation
2	M3	0	3.6	simulation
2	M3	0	3.7	simulation
2	M3	0	3.8	simulation
2	M3	0	3.9	simulation
2	M3	0	4	simulation
2	M3	0	4.1	simulation
2	M3	0	4.2	simulation
2	M3	0	4.3	simulation
2	M3	0	4.4	simulation
2	M3	0	4.5	simulation
2	M3	0	4.6	simulation
2	M3	0	4.7	simulation
2	M3	0	4.8	simulation
2	M3	0	4.9	simulation
2	M3	0	5	simulation
2	M3	0	5.1	simulation
2	M3	0	5.2	simulation
2	M3	0	5.3	simulation
2	M3	0	5.4	simulation
2	M3	0	5.5	simulation
2	M3	0	5.6	simulation
2	M3	0	5.7	simulation
2	M3	0	5.8	simulation
2	M3	0	5.9	simulation
2	M3	0	6	simulation
2	M3	0	6.1	simulation
2	M3	0	6.2	simulation
2	M3	0	6.3	simulation
2	M3	0	6.4	simulation
2	M3	0	6.5	simulation
2	M3	0	6.6	simulation
2	M3	0	6.7	simulation
2	M3	0	6.8	simulation
2	M3	0	6.9	simulation
2	M3	0	7	simulation
2	M3	0	7.1	simulation
2	M3	0	7.2	simulation
2	M3	0	7.3	simulation
2	M3	0	7.4	simulation
2	M3	0	7.5	simulation
2	M3	0	7.6	simulation
2	M3	0	7.7	simulation
2	M3	0	7.8	simulation
2	M3	0	7.9	simulation
2	M3	0	8	simulation
2	M3	0	8.1	simulation
2	M3	0	8.2	simulation
2	M3	0	8.3	simulation
2	M3	0	8.4	simulation
2	M3	0	8.5	simulation
2	M3	0	8.6	simulation
2	M3	0	8.7	simulation
2	M3	0	8.8	simulation
2	M3	0	8.9	simulation
2	M3	0	9	simulation
2	M3	0	9.1	simulation
2	M3	0	9.2	simulation
2	M3	0	9.3	simulation
2	M3	0	9.4	simulation
2	M3	0	9.5	simulation
2	M3	0	9.6	simulation
2	M3	0	9.7	simulation
2	M3	0	9.8	simulation
2	M3	0	9.9	simulation
2	M3	0	10	simulation
2	M3	0	10.1	simulation
2	M3	0	10.2	simulation
2	M3	0	10.3	simulation
2	M3	0	10.4	simulation
2	M3	0	10.5	simulation
2	M3	0	10.6	simulation
2	M3	0	10.7	simulation
2	M3	0	10.8	simulation
2	M3	0	10.9	simulation
2	M3	0	11	simulation
2	M3	0	11.1	simulation
2	M3	0	11.2	simulation
2	M3	0	11.3	simulation
2	M3	0	11.4	simulation
2	M3	0	11.5	simulation
2	M3	0	11.6	simulation
2	M3	0	11.7	simulation
2	M3	0	11.8	simulation
2	M3	0	11.9	simulation
2	M3	0	12	simulation
2	M4	0	1	simulation
2	M4	0	1.1	simulation
2	M4	0	1.2	simulation
2	M4	0	1.3	simulation
2	M4	0	1.4	simulation
2	M4	0	1.5	simulation
2	M4	0	1.6	simulation
2	M4	0	1.7	simulation
2	M4	0	1.8	simulation
2	M4	0	1.9	simulation
2	M4	0	2	simulation
2	M4	0	2.1	simulation
2	M4	0	2.2	simulation
2	M4	0	2.3	simulation
2	M4	0	2.4	simulation
2	M4	0	2.5	simulation
2	M4	0	2.6	simulation
2	M4	0	2.7	simulation
2	M4	0	2.8	simulation
2	M4	0	2.9	simulation
2	M4	0	3	simulation
2	M4	0	3.1	simulation
2	M4	0	3.2	simulation
2	M4	0	3.3	simulation
2	M4	0	3.4	simulation
2	M4	0	3.5	simulation
2	M4	0	3.6	simulation
2	M4	0	3.7	simulation
2	M4	0	3.8	simulation
2	M4	0	3.9	simulation
2	M4	0	4	simulation
2	M4	0	4.1	simulation
2	M4	0	4.2	simulation
2	M4	0	4.3	simulation
2	M4	0	4.4	simulation
2	M4	0	4.5	simulation
2	M4	0	4.6	simulation
2	M4	0	4.7	simulation
2	M4	0	4.8	simulation
2	M4	0	4.9	simulation
2	M4	0	5	simulation
2	M4	0	5.1	simulation
2	M4	0	5.2	simulation
2	M4	0	5.3	simulation
2	M4	0	5.4	simulation
2	M4	0	5.5	simulation
2	M4	0	5.6	simulation
2	M4	0	5.7	simulation
2	M4	0	5.8	simulation
2	M4	0	5.9	simulation
2	M4	0	6	simulation
2	M4	0	6.1	simulation
2	M4	0	6.2	simulation
2	M4	0	6.3	simulation
2	M4	0	6.4	simulation
2	M4	0	6.5	simulation
2	M4	0	6.6	simulation
2	M4	0	6.7	simulation
2	M4	0	6.8	simulation
2	M4	0	6.9	simulation
2	M4	0	7	simulation
2	M4	0	7.1	simulation
2	M4	0	7.2	simulation
2	M4	0	7.3	simulation
2	M4	0	7.4	simulation
2	M4	0	7.5	simulation
2	M4	0	7.6	simulation
2	M4	0	7.7	simulation
2	M4	0	7.8	simulation
2	M4	0	7.9	simulation
2	M4	0	8	simulation
2	M4	0	8.1	simulation
2	M4	0	8.2	simulation
2	M4	0	8.3	simulation
2	M4	0	8.4	simulation
2	M4	0	8.5	simulation
2	M4	0	8.6	simulation
2	M4	0	8.7	simulation
2	M4	0	8.8	simulation
2	M4	0	8.9	simulation
2	M4	0	9	simulation
2	M4	0	9.1	simulation
2	M4	0	9.2	simulation
2	M4	0	9.3	simulation
2	M4	0	9.4	simulation
2	M4	0	9.5	simulation
2	M4	0	9.6	simulation
2	M4	0	9.7	simulation
2	M4	0	9.8	simulation
2	M4	0	9.9	simulation
2	M4	0	10	simulation
2	M4	0	10.1	simulation
2	M4	0	10.2	simulation
2	M4	0	10.3	simulation
2	M4	0	10.4	simulation
2	M4	0	10.5	simulation
2	M4	0	10.6	simulation
2	M4	0	10.7	simulation
2	M4	0	10.8	simulation
2	M4	0	10.9	simulation
2	M4	0	11	simulation
2	M4	0	11.1	simulation
2	M4	0	11.2	simulation
2	M4	0	11.3	simulation
2	M4	0	11.4	simulation
2	M4	0	11.5	simulation
2	M4	0	11.6	simulation
2	M4	0	11.7	simulation
2	M4	0	11.8	simulation
2	M4	0	11.9	simulation
2	M4	0	12	simulation
2	M5	0.369	1	simulation
2	M5	0.22473	1.1	simulation
2	M5	0.1634	1.2	simulation
2	M5	0.12949	1.3	simulation
2	M5	0.10793	1.4	simulation
2	M5	0.092997	1.5	simulation
2	M5	0.082249	1.6	simulation
2	M5	0.074051	1.7	simulation
2	M5	0.06755	1.8	simulation
2	M5	0.062228	1.9	simulation
2	M5	0.057895	2	simulation
2	M5	0.054244	2.1	simulation
2	M5	0.051267	2.2	simulation
2	M5	0.048552	2.3	simulation
2	M5	0.04631	2.4	simulation
2	M5	0.04432	2.5	simulation
2	M5	0.042528	2.6	simulation
2	M5	0.040956	2.7	simulation
2	M5	0.039577	2.8	simulation
2	M5	0.038323	2.9	simulation
2	M5	0.037187	3	simulation
2	M5	0.036141	3.1	simulation
2	M5	0.03519	3.2	simulation
2	M5	0.034337	3.3	simulation
2	M5	0.033533	3.4	simulation
2	M5	0.032835	3.5	simulation
2	M5	0.032201	3.6	simulation
2	M5	0.031593	3.7	simulation
2	M5	0.031008	3.8	simulation
2	M5	0.030482	3.9	simulation
2	M5	0.029983	4	simulation
2	M5	0.029547	4.1	simulation
2	M5	0.029124	4.2	simulation
2	M5	0.028713	4.3	simulation
2	M5	0.028316	4.4	simulation
2	M5	0.027975	4.5	simulation
2	M5	0.027627	4.6	simulation
2	M5	0.027309	4.7	simulation
2	M5	0.027019	4.8	simulation
2	M5	0.026763	4.9	simulation
2	M5	0.026515	5	simulation
2	M5	0.026313	5.1	simulation
2	M5	0.026104	5.2	simulation
2	M5	0.025894	5.3	simulation
2	M5	0.025679	5.4	simulation
2	M5	0.025497	5.5	simulation
2	M5	0.025327	5.6	simulation
2	M5	0.025165	5.7	simulation
2	M5	0.025006	5.8	simulation
2	M5	0.024842	5.9	simulation
2	M5	0.024694	6	simulation
2	M5	0.024552	6.1	simulation
2	M5	0.024417	6.2	simulation
2	M5	0.024285	6.3	simulation
2	M5	0.024157	6.4	simulation
2	M5	0.024054	6.5	simulation
2	M5	0.023957	6.6	simulation
2	M5	0.023849	6.7	simulation
2	M5	0.02375	6.8	simulation
2	M5	0.023645	6.9	simulation
2	M5	0.023575	7	simulation
2	M5	0.023483	7.1	simulation
2	M5	0.023404	7.2	simulation
2	M5	0.023331	7.3	simulation
2	M5	0.023261	7.4	simulation
2	M5	0.023185	7.5	simulation
2	M5	0.023106	7.6	simulation
2	M5	0.023039	7.7	simulation
2	M5	0.022982	7.8	simulation
2	M5	0.022936	7.9	simulation
2	M5	0.022896	8	simulation
2	M5	0.022849	8.1	simulation
2	M5	0.02281	8.2	simulation
2	M5	0.022775	8.3	simulation
2	M5	0.022736	8.4	simulation
2	M5	0.022698	8.5	simulation
2	M5	0.022627	8.6	simulation
2	M5	0.02259	8.7	simulation
2	M5	0.022561	8.8	simulation
2	M5	0.02253	8.9	simulation
2	M5	0.022488	9	simulation
2	M5	0.022459	9.1	simulation
2	M5	0.022429	9.2	simulation
2	M5	0.022401	9.3	simulation
2	M5	0.022373	9.4	simulation
2	M5	0.022344	9.5	simulation
2	M5	0.02233	9.6	simulation
2	M5	0.022309	9.7	simulation
2	M5	0.022281	9.8	simulation
2	M5	0.022257	9.9	simulation
2	M5	0.022237	10	simulation
2	M5	0.022227	10.1	simulation
2	M5	0.022214	10.2	simulation
2	M5	0.022186	10.3	simulation
2	M5	0.022173	10.4	simulation
2	M5	0.022152	10.5	simulation
2	M5	0.022136	10.6	simulation
2	M5	0.022135	10.7	simulation
2	M5	0.022122	10.8	simulation
2	M5	0.022105	10.9	simulation
2	M5	0.022095	11	simulation
2	M5	0.022081	11.1	simulation
2	M5	0.022068	11.2	simulation
2	M5	0.022056	11.3	simulation
2	M5	0.022043	11.4	simulation
2	M5	0.022032	11.5	simulation
2	M5	0.02202	11.6	simulation
2	M5	0.022009	11.7	simulation
2	M5	0.021999	11.8	simulation
2	M5	0.021993	11.9	simulation
2	M5	0.021983	12	simulation
2	P1	0.0005	1	simulation
2	P1	0.0005039	1.1	simulation
2	P1	0.00050782	1.2	simulation
2	P1	0.00051178	1.3	simulation
2	P1	0.00051577	1.4	simulation
2	P1	0.00051978	1.5	simulation
2	P1	0.00052383	1.6	simulation
2	P1	0.00052791	1.7	simulation
2	P1	0.00053202	1.8	simulation
2	P1	0.00053616	1.9	simulation
2	P1	0.00054033	2	simulation
2	P1	0.00054454	2.1	simulation
2	P1	0.00054877	2.2	simulation
2	P1	0.00055304	2.3	simulation
2	P1	0.00055734	2.4	simulation
2	P1	0.00056167	2.5	simulation
2	P1	0.00056604	2.6	simulation
2	P1	0.00057044	2.7	simulation
2	P1	0.00057487	2.8	simulation
2	P1	0.00057933	2.9	simulation
2	P1	0.00058383	3	simulation
2	P1	0.00058837	3.1	simulation
2	P1	0.00059294	3.2	simulation
2	P1	0.00059754	3.3	simulation
2	P1	0.00060218	3.4	simulation
2	P1	0.00060685	3.5	simulation
2	P1	0.00061156	3.6	simulation
2	P1	0.0006163	3.7	simulation
2	P1	0.00062107	3.8	simulation
2	P1	0.00062588	3.9	simulation
2	P1	0.00063072	4	simulation
2	P1	0.0006356	4.1	simulation
2	P1	0.00064052	4.2	simulation
2	P1	0.00064547	4.3	simulation
2	P1	0.00065046	4.4	simulation
2	P1	0.00065548	4.5	simulation
2	P1	0.00066055	4.6	simulation
2	P1	0.00066565	4.7	simulation
2	P1	0.00067079	4.8	simulation
2	P1	0.00067597	4.9	simulation
2	P1	0.00068119	5	simulation
2	P1	0.00068645	5.1	simulation
2	P1	0.00069175	5.2	simulation
2	P1	0.00069708	5.3	simulation
2	P1	0.00070246	5.4	simulation
2	P1	0.00070787	5.5	simulation
2	P1	0.00071333	5.6	simulation
2	P1	0.00071882	5.7	simulation
2	P1	0.00072421	5.8	simulation
2	P1	0.00072964	5.9	simulation
2	P1	0.00073524	6	simulation
2	P1	0.00074088	6.1	simulation
2	P1	0.00074655	6.2	simulation
2	P1	0.00075227	6.3	simulation
2	P1	0.00075803	6.4	simulation
2	P1	0.00076383	6.5	simulation
2	P1	0.00076967	6.6	simulation
2	P1	0.00077556	6.7	simulation
2	P1	0.00078148	6.8	simulation
2	P1	0.00078745	6.9	simulation
2	P1	0.00079346	7	simulation
2	P1	0.00079952	7.1	simulation
2	P1	0.00080562	7.2	simulation
2	P1	0.00081176	7.3	simulation
2	P1	0.00081794	7.4	simulation
2	P1	0.00082417	7.5	simulation
2	P1	0.00083045	7.6	simulation
2	P1	0.00083677	7.7	simulation
2	P1	0.00084313	7.8	simulation
2	P1	0.00084954	7.9	simulation
2	P1	0.00085599	8	simulation
2	P1	0.00086351	8.1	simulation
2	P1	0.0008701	8.2	simulation
2	P1	0.00087673	8.3	simulation
2	P1	0.00088341	8.4	simulation
2	P1	0.00089013	8.5	simulation
2	P1	0.00089691	8.6	simulation
2	P1	0.00090373	8.7	simulation
2	P1	0.00091061	8.8	simulation
2	P1	0.00091617	8.9	simulation
2	P1	0.0009231	9	simulation
2	P1	0.00093007	9.1	simulation
2	P1	0.00093709	9.2	simulation
2	P1	0.00094416	9.3	simulation
2	P1	0.00095129	9.4	simulation
2	P1	0.0009585	9.5	simulation
2	P1	0.00096576	9.6	simulation
2	P1	0.00097308	9.7	simulation
2	P1	0.00098045	9.8	simulation
2	P1	0.00098787	9.9	simulation
2	P1	0.00099535	10	simulation
2	P1	0.0010029	10.1	simulation
2	P1	0.0010105	10.2	simulation
2	P1	0.0010181	10.3	simulation
2	P1	0.0010258	10.4	simulation
2	P1	0.0010335	10.5	simulation
2	P1	0.0010412	10.6	simulation
2	P1	0.001049	10.7	simulation
2	P1	0.0010569	10.8	simulation
2	P1	0.0010648	10.9	simulation
2	P1	0.0010728	11	simulation
2	P1	0.0010808	11.1	simulation
2	P1	0.0010889	11.2	simulation
2	P1	0.001097	11.3	simulation
2	P1	0.0011052	11.4	simulation
2	P1	0.0011135	11.5	simulation
2	P1	0.0011218	11.6	simulation
2	P1	0.0011302	11.7	simulation
2	P1	0.0011386	11.8	simulation
2	P1	0.0011471	11.9	simulation
2	P1	0.0011558	12	simulation
2	P2	0	1	simulation
2	P2	0	1.1	simulation
2	P2	0	1.2	simulation
2	P2	0	1.3	simulation
2	P2	0	1.4	simulation
2	P2	0	1.5	simulation
2	P2	0	1.6	simulation
2	P2	0	1.7	simulation
2	P2	0	1.8	simulation
2	P2	0	1.9	simulation
2	P2	0	2	simulation
2	P2	0	2.1	simulation
2	P2	0	2.2	simulation
2	P2	0	2.3	simulation
2	P2	0	2.4	simulation
2	P2	0	2.5	simulation
2	P2	0	2.6	simulation
2	P2	0	2.7	simulation
2	P2	0	2.8	simulation
2	P2	0	2.9	simulation
2	P2	0	3	simulation
2	P2	0	3.1	simulation
2	P2	0	3.2	simulation
2	P2	0	3.3	simulation
2	P2	0	3.4	simulation
2	P2	0	3.5	simulation
2	P2	0	3.6	simulation
2	P2	0	3.7	simulation
2	P2	0	3.8	simulation
2	P2	0	3.9	simulation
2	P2	0	4	simulation
2	P2	0	4.1	simulation
2	P2	0	4.2	simulation
2	P2	0	4.3	simulation
2	P2	0	4.4	simulation
2	P2	0	4.5	simulation
2	P2	0	4.6	simulation
2	P2	0	4.7	simulation
2	P2	0	4.8	simulation
2	P2	0	4.9	simulation
2	P2	0	5	simulation
2	P2	0	5.1	simulation
2	P2	0	5.2	simulation
2	P2	0	5.3	simulation
2	P2	0	5.4	simulation
2	P2	0	5.5	simulation
2	P2	0	5.6	simulation
2	P2	0	5.7	simulation
2	P2	0	5.8	simulation
2	P2	0	5.9	simulation
2	P2	0	6	simulation
2	P2	0	6.1	simulation
2	P2	0	6.2	simulation
2	P2	0	6.3	simulation
2	P2	0	6.4	simulation
2	P2	0	6.5	simulation
2	P2	0	6.6	simulation
2	P2	0	6.7	simulation
2	P2	0	6.8	simulation
2	P2	0	6.9	simulation
2	P2	0	7	simulation
2	P2	0	7.1	simulation
2	P2	0	7.2	simulation
2	P2	0	7.3	simulation
2	P2	0	7.4	simulation
2	P2	0	7.5	simulation
2	P2	0	7.6	simulation
2	P2	0	7.7	simulation
2	P2	0	7.8	simulation
2	P2	0	7.9	simulation
2	P2	0	8	simulation
2	P2	0	8.1	simulation
2	P2	0	8.2	simulation
2	P2	0	8.3	simulation
2	P2	0	8.4	simulation
2	P2	0	8.5	simulation
2	P2	0	8.6	simulation
2	P2	0	8.7	simulation
2	P2	0	8.8	simulation
2	P2	0	8.9	simulation
2	P2	0	9	simulation
2	P2	0	9.1	simulation
2	P2	0	9.2	simulation
2	P2	0	9.3	simulation
2	P2	0	9.4	simulation
2	P2	0	9.5	simulation
2	P2	0	9.6	simulation
2	P2	0	9.7	simulation
2	P2	0	9.8	simulation
2	P2	0	9.9	simulation
2	P2	0	10	simulation
2	P2	0	10.1	simulation
2	P2	0	10.2	simulation
2	P2	0	10.3	simulation
2	P2	0	10.4	simulation
2	P2	0	10.5	simulation
2	P2	0	10.6	simulation
2	P2	0	10.7	simulation
2	P2	0	10.8	simulation
2	P2	0	10.9	simulation
2	P2	0	11	simulation
2	P2	0	11.1	simulation
2	P2	0	11.2	simulation
2	P2	0	11.3	simulation
2	P2	0	11.4	simulation
2	P2	0	11.5	simulation
2	P2	0	11.6	simulation
2	P2	0	11.7	simulation
2	P2	0	11.8	simulation
2	P2	0	11.9	simulation
2	P2	0	12	simulation
2	P3	0	1	simulation
2	P3	0	1.1	simulation
2	P3	0	1.2	simulation
2	P3	0	1.3	simulation
2	P3	0	1.4	simulation
2	P3	0	1.5	simulation
2	P3	0	1.6	simulation
2	P3	0	1.7	simulation
2	P3	0	1.8	simulation
2	P3	0	1.9	simulation
2	P3	0	2	simulation
2	P3	0	2.1	simulation
2	P3	0	2.2	simulation
2	P3	0	2.3	simulation
2	P3	0	2.4	simulation
2	P3	0	2.5	simulation
2	P3	0	2.6	simulation
2	P3	0	2.7	simulation
2	P3	0	2.8	simulation
2	P3	0	2.9	simulation
2	P3	0	3	simulation
2	P3	0	3.1	simulation
2	P3	0	3.2	simulation
2	P3	0	3.3	simulation
2	P3	0	3.4	simulation
2	P3	0	3.5	simulation
2	P3	0	3.6	simulation
2	P3	0	3.7	simulation
2	P3	0	3.8	simulation
2	P3	0	3.9	simulation
2	P3	0	4	simulation
2	P3	0	4.1	simulation
2	P3	0	4.2	simulation
2	P3	0	4.3	simulation
2	P3	0	4.4	simulation
2	P3	0	4.5	simulation
2	P3	0	4.6	simulation
2	P3	0	4.7	simulation
2	P3	0	4.8	simulation
2	P3	0	4.9	simulation
2	P3	0	5	simulation
2	P3	0	5.1	simulation
2	P3	0	5.2	simulation
2	P3	0	5.3	simulation
2	P3	0	5.4	simulation
2	P3	0	5.5	simulation
2	P3	0	5.6	simulation
2	P3	0	5.7	simulation
2	P3	0	5.8	simulation
2	P3	0	5.9	simulation
2	P3	0	6	simulation
2	P3	0	6.1	simulation
2	P3	0	6.2	simulation
2	P3	0	6.3	simulation
2	P3	0	6.4	simulation
2	P3	0	6.5	simulation
2	P3	0	6.6	simulation
2	P3	0	6.7	simulation
2	P3	0	6.8	simulation
2	P3	0	6.9	simulation
2	P3	0	7	simulation
2	P3	0	7.1	simulation
2	P3	0	7.2	simulation
2	P3	0	7.3	simulation
2	P3	0	7.4	simulation
2	P3	0	7.5	simulation
2	P3	0	7.6	simulation
2	P3	0	7.7	simulation
2	P3	0	7.8	simulation
2	P3	0	7.9	simulation
2	P3	0	8	simulation
2	P3	0	8.1	simulation
2	P3	0	8.2	simulation
2	P3	0	8.3	simulation
2	P3	0	8.4	simulation
2	P3	0	8.5	simulation
2	P3	0	8.6	simulation
2	P3	0	8.7	simulation
2	P3	0	8.8	simulation
2	P3	0	8.9	simulation
2	P3	0	9	simulation
2	P3	0	9.1	simulation
2	P3	0	9.2	simulation
2	P3	0	9.3	simulation
2	P3	0	9.4	simulation
2	P3	0	9.5	simulation
2	P3	0	9.6	simulation
2	P3	0	9.7	simulation
2	P3	0	9.8	simulation
2	P3	0	9.9	simulation
2	P3	0	10	simulation
2	P3	0	10.1	simulation
2	P3	0	10.2	simulation
2	P3	0	10.3	simulation
2	P3	0	10.4	simulation
2	P3	0	10.5	simulation
2	P3	0	10.6	simulation
2	P3	0	10.7	simulation
2	P3	0	10.8	simulation
2	P3	0	10.9	simulation
2	P3	0	11	simulation
2	P3	0	11.1	simulation
2	P3	0	11.2	simulation
2	P3	0	11.3	simulation
2	P3	0	11.4	simulation
2	P3	0	11.5	simulation
2	P3	0	11.6	simulation
2	P3	0	11.7	simulation
2	P3	0	11.8	simulation
2	P3	0	11.9	simulation
2	P3	0	12	simulation
2	P4	0	1	simulation
2	P4	0	1.1	simulation
2	P4	0	1.2	simulation
2	P4	0	1.3	simulation
2	P4	0	1.4	simulation
2	P4	0	1.5	simulation
2	P4	0	1.6	simulation
2	P4	0	1.7	simulation
2	P4	0	1.8	simulation
2	P4	0	1.9	simulation
2	P4	0	2	simulation
2	P4	0	2.1	simulation
2	P4	0	2.2	simulation
2	P4	0	2.3	simulation
2	P4	0	2.4	simulation
2	P4	0	2.5	simulation
2	P4	0	2.6	simulation
2	P4	0	2.7	simulation
2	P4	0	2.8	simulation
2	P4	0	2.9	simulation
2	P4	0	3	simulation
2	P4	0	3.1	simulation
2	P4	0	3.2	simulation
2	P4	0	3.3	simulation
2	P4	0	3.4	simulation
2	P4	0	3.5	simulation
2	P4	0	3.6	simulation
2	P4	0	3.7	simulation
2	P4	0	3.8	simulation
2	P4	0	3.9	simulation
2	P4	0	4	simulation
2	P4	0	4.1	simulation
2	P4	0	4.2	simulation
2	P4	0	4.3	simulation
2	P4	0	4.4	simulation
2	P4	0	4.5	simulation
2	P4	0	4.6	simulation
2	P4	0	4.7	simulation
2	P4	0	4.8	simulation
2	P4	0	4.9	simulation
2	P4	0	5	simulation
2	P4	0	5.1	simulation
2	P4	0	5.2	simulation
2	P4	0	5.3	simulation
2	P4	0	5.4	simulation
2	P4	0	5.5	simulation
2	P4	0	5.6	simulation
2	P4	0	5.7	simulation
2	P4	0	5.8	simulation
2	P4	0	5.9	simulation
2	P4	0	6	simulation
2	P4	0	6.1	simulation
2	P4	0	6.2	simulation
2	P4	0	6.3	simulation
2	P4	0	6.4	simulation
2	P4	0	6.5	simulation
2	P4	0	6.6	simulation
2	P4	0	6.7	simulation
2	P4	0	6.8	simulation
